!PID_CONTROLLER_SWEEP!
nCycle 5,TEMP_COOL 31.00, TEMP_SET 32.00, time_till_stop 1800000
|0|Kp:0.010000 Ki:0.000000 Ki_max:0.000000
|1|Kp:0.100000 Ki:0.000000 Ki_max:0.000000
|2|Kp:1.000000 Ki:0.000000 Ki_max:0.000000
|3|Kp:5.000000 Ki:0.000000 Ki_max:0.000000
|4|Kp:10.000000 Ki:0.000000 Ki_max:0.000000

Timestamp,Temperatur
7382819,26.050165,
7383913,26.007380,
7385004,26.108789,
7386098,26.077356,
7387191,26.006830,
7388285,26.065516,
7389379,26.066401,
7390472,26.012781,
7391570,26.005640,
7392664,26.045771,
7393758,26.098383,
7394851,26.036249,
7395947,25.970972,
7397041,26.047876,
7398135,26.061029,
7399226,25.975367,
7400320,26.055536,
7401418,26.035151,
7402512,26.029871,
7403605,25.998377,
7404699,26.019770,
7405793,26.034143,
7406886,25.994989,
7407980,25.987635,
7409074,26.052820,
7410172,26.048304,
7411265,25.995661,
7412359,25.989161,
7413451,25.988398,
7414544,25.961542,
7415638,26.002344,
7416732,26.040644,
7417825,25.985987,
7418919,25.995539,
7420017,25.976007,
7421111,25.996424,
7422204,25.967798,
7423298,25.956263,
7424390,25.974268,
7425483,25.898340,
7426575,25.993006,
7427664,25.940485,
7428758,25.960535,
7429856,25.984247,
7430950,25.962427,
7432044,25.920191,
7433137,25.972956,
7434231,25.955622,
7435325,25.911524,
7436418,25.958796,
7437512,25.936426,
7438610,25.942011,
7439704,25.923151,
7440795,25.939051,
7441889,25.899988,
7442982,25.931604,
7444076,25.924250,
7445170,25.855310,
7446263,25.916468,
7447357,25.909754,
7448455,25.912836,
7449549,25.889551,
7450642,25.946619,
7451738,25.908564,
7452832,25.845575,
7453926,25.905359,
7455017,25.908319,
7456111,25.892206,
7457204,25.942896,
7458302,25.925440,
7459396,25.877069,
7460490,25.887476,
7461583,25.895502,
7462677,25.865870,
7463770,25.878046,
7464864,25.912592,
7465958,25.879145,
7467056,25.803949,
7468149,25.877283,
7469241,25.855219,
7470334,25.855219,
7471428,25.872675,
7472522,25.865076,
7473615,25.808771,
7474709,25.840937,
7475802,25.859491,
7476901,25.851160,
7477994,25.809992,
7479088,25.897242,
7480190,25.858515,
7481286,25.851374,
7482381,25.822504,
7483481,25.806696,
7484576,25.816126,
7485671,25.880671,
7486771,25.862879,
7487867,25.823938,
7488962,25.788538,
7490058,25.820307,
7491153,25.769800,
7492249,25.807367,
7493344,25.802820,
7494440,25.798578,
7495540,25.809992,
7496633,25.808893,
7497724,25.775263,
7498820,25.826777,
7499915,25.819086,
7501011,25.745478,
7502106,25.769739,
7503202,25.819971,
7504297,25.779749,
7505397,25.768213,
7506493,25.730310,
7507590,25.791071,
7508686,25.791285,
7509782,25.788111,
7510875,25.727686,
7511970,25.773920,
7513066,25.799341,
7514162,25.768976,
7515262,25.765375,
7516357,25.724817,
7517453,25.744257,
7518548,25.741419,
7519644,25.752619,
7520740,25.712305,
7521835,25.742182,
7522931,25.741968,
7524031,25.734369,
7525124,25.765162,
7526220,25.701532,
7527315,25.698786,
7528411,25.721643,
7529506,25.747004,
7530602,25.724817,
7531697,25.692652,
7532793,25.703058,
7533893,25.706903,
7534989,25.733088,
7536087,25.735804,
7537182,25.706598,
7538278,25.689569,
7539371,25.673731,
7540467,25.700861,
7541563,25.716486,
7542658,25.699579,
7543759,25.711206,
7544854,25.656916,
7545950,25.654932,
7547045,25.697596,
7548141,25.682734,
7549236,25.700983,
7550332,25.619440,
7551427,25.676050,
7552528,25.648249,
7553621,25.661646,
7554716,25.661646,
7555812,25.614283,
7556907,25.643274,
7558003,25.697046,
7559098,25.660669,
7560194,25.656153,
7561289,25.592493,
7562389,25.600183,
7563485,25.650873,
7564579,25.686487,
7565674,25.647669,
7566767,25.584375,
7567859,25.669672,
7568954,25.650751,
7570050,25.633387,
7571145,25.570612,
7572245,25.566004,
7573341,25.615137,
7574436,25.660883,
7575532,25.616480,
7576627,25.612391,
7577723,25.564325,
7578818,25.594904,
7579914,25.632837,
7581007,25.607996,
7582107,25.595362,
7583203,25.552149,
7584298,25.587122,
7585394,25.605036,
7586489,25.593500,
7587585,25.582056,
7588680,25.561029,
7589776,25.575891,
7590876,25.576014,
7591974,25.568750,
7593069,25.606897,
7594165,25.577204,
7595258,25.529444,
7596354,25.564569,
7597449,25.568537,
7598545,25.574915,
7599640,25.562464,
7600740,25.552240,
7601836,25.510431,
7602931,25.559168,
7604027,25.587336,
7605122,25.541559,
7606218,25.538141,
7607313,25.531885,
7608409,25.535181,
7609502,25.542200,
7610602,25.535517,
7611698,25.524836,
7612793,25.527796,
7613889,25.526484,
7614984,25.583612,
7616080,25.523066,
7617175,25.473566,
7618271,25.527704,
7619371,25.508112,
7620469,25.512842,
7621564,25.555201,
7622660,25.506464,
7623753,25.495996,
7624849,25.488855,
7625944,25.551905,
7627040,25.499872,
7628135,25.465876,
7629236,25.450129,
7630331,25.487543,
7631427,25.522303,
7632522,25.492914,
7633618,25.467829,
7634713,25.469172,
7635809,25.478174,
7636902,25.471918,
7637993,25.459467,
7639093,25.454737,
7640189,25.461115,
7641285,25.501520,
7642380,25.458368,
7643476,25.430414,
7644571,25.454859,
7645667,25.480280,
7646762,25.459711,
7647865,25.475641,
7648960,25.448145,
7650056,25.367121,
7651149,25.443079,
7652245,25.446039,
7653340,25.427454,
7654436,25.438776,
7655531,25.437799,
7656627,25.428644,
7657727,25.428217,
7658823,25.418848,
7659918,25.414667,
7661014,25.413355,
7662109,25.428766,
7663205,25.407068,
7664300,25.383966,
7665394,25.439234,
7666489,25.391657,
7667589,25.407953,
7668685,25.376703,
7669780,25.382868,
7670876,25.414789,
7671971,25.388147,
7673073,25.379114,
7674169,25.375910,
7675264,25.379999,
7676366,25.327997,
7677462,25.364893,
7678557,25.428217,
7679651,25.355860,
7680746,25.364344,
7681841,25.361719,
7682937,25.371943,
7684032,25.365778,
7685128,25.353998,
7686228,25.359400,
7687323,25.359400,
7688419,25.355982,
7689514,25.334833,
7690610,25.344324,
7691705,25.378351,
7692801,25.341883,
7693894,25.303888,
7694989,25.327112,
7696089,25.335291,
7697185,25.357203,
7698280,25.323389,
7699376,25.281733,
7700471,25.324579,
7701567,25.352015,
7702662,25.320948,
7703758,25.301355,
7704861,25.333948,
7705956,25.275354,
7707049,25.312464,
7708140,25.312799,
7709236,25.264093,
7710331,25.303217,
7711427,25.309839,
7712522,25.296930,
7713618,25.293299,
7714718,25.291101,
7715813,25.266748,
7716909,25.273035,
7718004,25.340784,
7719100,25.282831,
7720195,25.240198,
7721288,25.277552,
7722384,25.305079,
7723479,25.263544,
7724579,25.264093,
7725675,25.229609,
7726771,25.248560,
7727866,25.285822,
7728961,25.243830,
7730057,25.237421,
7731153,25.233240,
7732251,25.227716,
7733351,25.261133,
7734446,25.291986,
7735539,25.243708,
7736635,25.208124,
7737730,25.238855,
7738826,25.280420,
7739921,25.250116,
7741017,25.227625,
7742112,25.240747,
7743212,25.224756,
7744308,25.253077,
7745403,25.229700,
7746499,25.230494,
7747594,25.164118,
7748690,25.222651,
7749783,25.208673,
7750879,25.216486,
7751974,25.190699,
7753074,25.177912,
7754170,25.214167,
7755265,25.253321,
7756361,25.222437,
7757456,25.174585,
7758552,25.181421,
7759647,25.213739,
7760745,25.243067,
7761845,25.237421,
7762941,25.196650,
7764034,25.138391,
7765130,25.177240,
7766225,25.218683,
7767321,25.191889,
7768416,25.160578,
7769512,25.169184,
7770607,25.183741,
7771707,25.175043,
7772803,25.196405,
7773898,25.165094,
7774994,25.101679,
7776089,25.142694,
7777183,25.164331,
7778274,25.113153,
7779369,25.151850,
7780465,25.212641,
7781565,25.211084,
7782660,25.157282,
7783756,25.109064,
7784851,25.137873,
7785947,25.166864,
7787042,25.155054,
7788140,25.148767,
7789236,25.098230,
7790336,25.096704,
7791429,25.120539,
7792524,25.157587,
7793620,25.129908,
7794715,25.084131,
7795811,25.115351,
7796907,25.114252,
7798002,25.149561,
7799098,25.114679,
7800198,25.108850,
7801293,25.081141,
7802389,25.104639,
7803484,25.131891,
7804580,25.099360,
7805673,25.061701,
7806769,25.088434,
7807864,25.127802,
7808960,25.093164,
7810060,25.080683,
7811155,25.056726,
7812251,25.074610,
7813347,25.092829,
7814442,25.078272,
7815538,25.066675,
7816636,25.047358,
7817731,25.056726,
7818831,25.073633,
7819924,25.128351,
7821020,25.071100,
7822115,25.024927,
7823211,25.048883,
7824307,25.068537,
7825402,25.084223,
7826498,25.065119,
7827593,25.016993,
7828693,25.001093,
7829789,25.041956,
7830884,25.043604,
7831980,25.081018,
7833076,25.046564,
7834169,24.992914,
7835264,25.031549,
7836360,25.065668,
7837455,25.037958,
7838556,25.026819,
7839651,25.011133,
7840747,25.006495,
7841842,25.019983,
7842938,25.054956,
7844033,25.018976,
7845127,24.969599,
7846222,24.991816,
7847316,25.056635,
7848412,25.000544,
7849507,24.950403,
7850603,24.987848,
7851698,24.998224,
7852794,25.053980,
7853889,24.992914,
7854985,24.956903,
7856081,24.975580,
7857181,24.972284,
7858276,24.951288,
7859372,25.024286,
7860468,24.985193,
7861561,24.937586,
7862662,24.960535,
7863758,24.976801,
7864854,24.988398,
7865949,24.986170,
7867049,25.020319,
7868145,24.978998,
7869241,24.944330,
7870336,24.966089,
7871432,24.958796,
7872530,24.977991,
7873625,24.967066,
7874721,24.942316,
7875814,24.976038,
7876914,24.950159,
7878010,24.949274,
7879106,24.974787,
7880201,24.950617,
7881297,24.904322,
7882393,24.951715,
7883488,24.936152,
7884584,24.955378,
7885684,24.965204,
7886780,24.938898,
7887875,24.867853,
7888971,24.909845,
7890064,24.956690,
7891160,24.946314,
7892255,24.898798,
7893351,24.898890,
7894447,24.928644,
7895547,24.932825,
7896642,24.938471,
7897738,24.911402,
7898834,24.880884,
7899929,24.920679,
7901027,24.859766,
7902123,24.945856,
7903218,24.888849,
7904311,24.863642,
7905412,24.847284,
7906507,24.873255,
7907603,24.897028,
7908698,24.892939,
7909794,24.887293,
7910889,24.868830,
7911985,24.886866,
7913081,24.903223,
7914181,24.889521,
7915276,24.872492,
7916372,24.851496,
7917465,24.867945,
7918557,24.907648,
7919652,24.854914,
7920748,24.809107,
7921844,24.857904,
7922939,24.871149,
7924039,24.839991,
7925135,24.906519,
7926230,24.866510,
7927326,24.815332,
7928429,24.831018,
7929524,24.788874,
7930620,24.839991,
7931713,24.905298,
7932809,24.849054,
7933909,24.829462,
7935004,24.828028,
7936100,24.811670,
7937196,24.827723,
7938291,24.836237,
7939387,24.812006,
7940482,24.796198,
7941578,24.773706,
7942678,24.783350,
7943774,24.819178,
7944869,24.838312,
7945962,24.821161,
7947058,24.814539,
7948154,24.823389,
7949249,24.795618,
7950345,24.842432,
7951440,24.796076,
7952540,24.813776,
7953636,24.772608,
7954731,24.801050,
7955827,24.826014,
7956925,24.889154,
7958021,24.808344,
7959116,24.764643,
7960210,24.789972,
7961305,24.812311,
7962406,24.752924,
7963501,24.831018,
7964597,24.795527,
7965692,24.746271,
7966788,24.784449,
7967884,24.774378,
7968979,24.804132,
7970075,24.757776,
7971175,24.773615,
7972271,24.753351,
7973367,24.740412,
7974460,24.808222,
7975556,24.771173,
7976651,24.769403,
7977747,24.761896,
7978842,24.777948,
7979938,24.805902,
7981038,24.815638,
7982134,24.761438,
7983230,24.736536,
7984325,24.697718,
7985419,24.751490,
7986515,24.795282,
7987608,24.763788,
7988700,24.741419,
7989795,24.757685,
7990896,24.764978,
7991991,24.758234,
7993087,24.709101,
7994183,24.659510,
7995278,24.730341,
7996374,24.762659,
7997470,24.732111,
7998565,24.691614,
7999665,24.707666,
8000761,24.648676,
8001854,24.705133,
8002950,24.722834,
8004046,24.680994,
8005141,24.651423,
8006237,24.693720,
8007333,24.742426,
8008428,24.693048,
8009528,24.702356,
8010624,24.653315,
8011720,24.703791,
8012818,24.679560,
8013913,24.736017,
8015009,24.691278,
8016102,24.656092,
8017198,24.653101,
8018294,24.679346,
8019394,24.667719,
8020490,24.740747,
8021585,24.682093,
8022681,24.630274,
8023777,24.672693,
8024873,24.705347,
8025968,24.661280,
8027064,24.667383,
8028164,24.673243,
8029260,24.620111,
8030353,24.625422,
8031449,24.700373,
8032545,24.664728,
8033640,24.589197,
8034736,24.647120,
8035832,24.688745,
8036927,24.669153,
8038028,24.652765,
8039123,24.628290,
8040219,24.659296,
8041317,24.634058,
8042413,24.688959,
8043508,24.627741,
8044602,24.564600,
8045697,24.633387,
8046793,24.649775,
8047893,24.657282,
8048989,24.629511,
8050085,24.605921,
8051180,24.575434,
8052282,24.593622,
8053378,24.603479,
8054474,24.654657,
8055569,24.661737,
8056670,24.651667,
8057763,24.625513,
8058854,24.634485,
8059950,24.613886,
8061046,24.608698,
8062141,24.593714,
8063237,24.539301,
8064333,24.573450,
8065428,24.631952,
8066529,24.629511,
8067624,24.579340,
8068722,24.583979,
8069818,24.572443,
8070914,24.601709,
8072007,24.643122,
8073103,24.582300,
8074198,24.556482,
8075294,24.575556,
8076394,24.567469,
8077490,24.591181,
8078586,24.618647,
8079681,24.575098,
8080777,24.538752,
8081873,24.577753,
8082969,24.602137,
8084064,24.576654,
8085164,24.597712,
8086258,24.530024,
8087353,24.554163,
8088449,24.553949,
8089545,24.629419,
8090640,24.563013,
8091736,24.520472,
8092832,24.529566,
8093927,24.558374,
8095028,24.544641,
8096123,24.597162,
8097221,24.551386,
8098317,24.539759,
8099413,24.460718,
8100506,24.534571,
8101602,24.577784,
8102698,24.526117,
8103793,24.508173,
8104894,24.503839,
8105989,24.528009,
8107085,24.531794,
8108181,24.609003,
8109277,24.557154,
8110373,24.492640,
8111469,24.521692,
8112565,24.523249,
8113665,24.527460,
8114758,24.556482,
8115854,24.504633,
8116950,24.509180,
8118045,24.516260,
8119141,24.553949,
8120237,24.515497,
8121332,24.484003,
8122428,24.503199,
8123528,24.523920,
8124624,24.508509,
8125718,24.515375,
8126813,24.502069,
8127906,24.477472,
8128998,24.473688,
8130094,24.494104,
8131189,24.455622,
8132285,24.462275,
8133385,24.492670,
8134481,24.495539,
8135576,24.496332,
8136672,24.511835,
8137768,24.454950,
8138863,24.476587,
8139959,24.503534,
8141054,24.459406,
8142148,24.456079,
8143248,24.442102,
8144343,24.485010,
8145439,24.487665,
8146535,24.498987,
8147630,24.459833,
8148726,24.461847,
8149821,24.460627,
8150917,24.506311,
8152017,24.464289,
8153120,24.442102,
8154215,24.494104,
8155311,24.432337,
8156404,24.405268,
8157500,24.442530,
8158595,24.448633,
8159691,24.466730,
8160787,24.454187,
8161887,24.418573,
8162982,24.407373,
8164078,24.426142,
8165174,24.476374,
8166269,24.459711,
8167365,24.444422,
8168461,24.383539,
8169556,24.430780,
8170649,24.480677,
8171750,24.473810,
8172845,24.441004,
8173941,24.427454,
8175036,24.418909,
8176132,24.432123,
8177228,24.449427,
8178323,24.439783,
8179419,24.394403,
8180519,24.396082,
8181617,24.415705,
8182713,24.428919,
8183808,24.385096,
8184902,24.402063,
8185997,24.410395,
8187093,24.365107,
8188189,24.396845,
8189284,24.400507,
8190385,24.413477,
8191481,24.426447,
8192576,24.405725,
8193672,24.383081,
8194768,24.347803,
8195863,24.408930,
8196959,24.422602,
8198053,24.401941,
8199144,24.404047,
8200244,24.396967,
8201340,24.409388,
8202436,24.445978,
8203532,24.393518,
8204627,24.382105,
8205723,24.315729,
8206819,24.381311,
8207914,24.412928,
8209017,24.423243,
8210113,24.401514,
8211208,24.373987,
8212302,24.326715,
8213398,24.362116,
8214493,24.363794,
8215589,24.383539,
8216685,24.357355,
8217780,24.320276,
8218881,24.283411,
8219976,24.391535,
8221072,24.362116,
8222168,24.395288,
8223263,24.356806,
8224359,24.296289,
8225455,24.349482,
8226548,24.381433,
8227644,24.375452,
8228753,24.344690,
8229849,24.345697,
8230944,24.393641,
8232040,24.371790,
8233136,24.305506,
8234232,24.315180,
8235327,24.331934,
8236423,24.392420,
8237528,24.302088,
8238625,24.347254,
8239723,24.374659,
8240824,24.351130,
8241922,24.333582,
8243019,24.304285,
8244117,24.322596,
8245214,24.315180,
8246312,24.290644,
8247414,24.328943,
8248512,24.265650,
8249609,24.290308,
8250707,24.297297,
8251804,24.311396,
8252902,24.330591,
8254000,24.372980,
8255095,24.322840,
8256193,24.310297,
8257295,24.302515,
8258392,24.285089,
8259490,24.284754,
8260587,24.265009,
8261685,24.310083,
8262783,24.277765,
8263880,24.294733,
8264978,24.344477,
8266078,24.316828,
8267176,24.330500,
8268271,24.293085,
8269364,24.257563,
8270462,24.278864,
8271559,24.280756,
8272657,24.275660,
8273755,24.294092,
8274852,24.353693,
8275954,24.289850,
8277052,24.308069,
8278149,24.280207,
8279247,24.285089,
8280345,24.268213,
8281442,24.274103,
8282537,24.278101,
8283635,24.260553,
8284732,24.277094,
8285835,24.247004,
8286932,24.267206,
8288030,24.280756,
8289127,24.300623,
8290225,24.310633,
8291323,24.289209,
8292420,24.271997,
8293520,24.274988,
8294622,24.266993,
8295720,24.269098,
8296815,24.234339,
8297913,24.207117,
8299011,24.252558,
8300109,24.247339,
8301206,24.267115,
8302304,24.271112,
8303401,24.259333,
8304504,24.271204,
8305601,24.275751,
8306699,24.252680,
8307796,24.247004,
8308894,24.225122,
8309991,24.217676,
8311087,24.227320,
8312184,24.247004,
8313282,24.295862,
8314384,24.248774,
8315482,24.288965,
8316579,24.225550,
8317677,24.245661,
8318774,24.226770,
8319872,24.194208,
8320969,24.179316,
8322069,24.179651,
8323171,24.224451,
8324269,24.192896,
8325364,24.229548,
8326462,24.202997,
8327559,24.241663,
8328657,24.268641,
8329754,24.193323,
8330852,24.217676,
8331949,24.225336,
8333052,24.218348,
8334149,24.230341,
8335247,24.199457,
8336344,24.178095,
8337442,24.181330,
8338537,24.211451,
8339630,24.219660,
8340728,24.187555,
8341825,24.197016,
8342927,24.197779,
8344025,24.200220,
8345122,24.149439,
8346220,24.140650,
8347317,24.176996,
8348415,24.181665,
8349515,24.183344,
8350612,24.204676,
8351714,24.168756,
8352809,24.221003,
8353907,24.234674,
8355004,24.175226,
8356102,24.199427,
8357199,24.170984,
8358297,24.154535,
8359394,24.123743,
8360491,24.167994,
8361594,24.141748,
8362691,24.150751,
8363788,24.160425,
8364886,24.166986,
8365983,24.170435,
8367078,24.212885,
8368176,24.166315,
8369273,24.161310,
8370371,24.176325,
8371473,24.183100,
8372570,24.153772,
8373668,24.150751,
8374765,24.116510,
8375863,24.091822,
8376960,24.150782,
8378073,24.203791,
8379171,24.214014,
8380273,24.167994,
8381368,24.149439,
8382465,24.146082,
8383563,24.133753,
8384660,24.139978,
8385758,24.104486,
8386855,24.083490,
8387952,24.130182,
8389050,24.126856,
8390152,24.107508,
8391249,24.124842,
8392347,24.116388,
8393444,24.146662,
8394542,24.138971,
8395637,24.131311,
8396735,24.133631,
8397832,24.124201,
8398930,24.131311,
8400032,24.121058,
8401129,24.120417,
8402227,24.090265,
8403324,24.085596,
8404422,24.115503,
8405519,24.107294,
8406615,24.119745,
8407712,24.146662,
8408808,24.135401,
8409906,24.112604,
8411003,24.115839,
8412101,24.089594,
8413198,24.042963,
8414296,24.099176,
8415393,24.106043,
8416491,24.104609,
8417588,24.107386,
8418691,24.092920,
8419788,24.108942,
8420886,24.111963,
8421983,24.162104,
8423078,24.089045,
8424176,24.109400,
8425274,24.079248,
8426371,24.049982,
8427469,24.087030,
8428571,24.044550,
8429668,24.079798,
8430772,24.075464,
8431870,24.063562,
8432967,24.076807,
8434067,24.078791,
8435165,24.093927,
8436262,24.073359,
8437357,24.134302,
8438460,24.098383,
8439557,24.127741,
8440655,24.092920,
8441752,24.091700,
8442850,24.074579,
8443947,24.044977,
8445045,24.024286,
8446142,24.071466,
8447245,24.007257,
8448342,24.067682,
8449440,24.066248,
8450537,24.065332,
8451633,24.108942,
8452730,24.060114,
8453828,24.032953,
8454925,24.033747,
8456023,24.021631,
8457125,24.038080,
8458223,24.013819,
8459320,24.037958,
8460418,24.043421,
8461515,24.040186,
8462615,24.053125,
8463713,24.075922,
8464810,24.111383,
8465905,24.044214,
8467007,24.049433,
8468105,24.048334,
8469202,24.026728,
8470300,24.020166,
8471397,23.979212,
8472495,24.041193,
8473593,24.035181,
8474690,24.035639,
8475792,24.032862,
8476890,24.024500,
8477987,24.076258,
8479082,24.040552,
8480176,23.976526,
8481273,24.023829,
8482371,24.032526,
8483469,24.014277,
8484566,24.042658,
8485668,24.011927,
8486766,24.032526,
8487863,24.069574,
8488961,24.028864,
8490061,24.048090,
8491159,24.008142,
8492256,24.018732,
8493352,23.964289,
8494449,23.992121,
8495551,23.965631,
8496649,23.946253,
8497747,23.986444,
8498844,23.997126,
8499942,24.013269,
8501039,24.039881,
8502137,24.058222,
8503234,24.008600,
8504336,24.071680,
8505434,23.997034,
8506532,23.984888,
8507627,23.948816,
8508724,23.984552,
8509822,23.977747,
8510920,23.993128,
8512017,24.001245,
8513115,24.032526,
8514217,23.996790,
8515314,24.022058,
8516412,23.973078,
8517509,23.992121,
8518609,23.985987,
8519707,23.977106,
8520804,23.947931,
8521900,23.969629,
8522997,23.960962,
8524099,23.972986,
8525197,23.986109,
8526294,23.997675,
8527392,24.025843,
8528490,23.987452,
8529587,23.951471,
8530685,23.932215,
8531782,23.942469,
8532884,23.924982,
8533982,23.948023,
8535079,23.947474,
8536175,23.995356,
8537272,23.962183,
8538370,23.963282,
8539468,23.940668,
8540565,23.910273,
8541663,23.933558,
8542765,23.943232,
8543862,23.937220,
8544960,23.967951,
8546057,24.002588,
8547153,23.929529,
8548251,23.924433,
8549346,23.927973,
8550439,23.994562,
8551537,23.962732,
8552639,23.943018,
8553737,23.934778,
8554834,23.904810,
8555932,23.869837,
8557029,23.922419,
8558127,23.922846,
8559224,23.970423,
8560322,23.925531,
8561424,23.978205,
8562522,23.932550,
8563617,23.911066,
8564715,23.863581,
8565812,23.908594,
8566910,23.923090,
8568007,23.950586,
8569105,23.925196,
8570202,23.908716,
8571305,23.903467,
8572402,23.920954,
8573500,23.901148,
8574599,23.879175,
8575697,23.876734,
8576795,23.900019,
8577890,23.926203,
8578987,23.948481,
8580085,23.919641,
8581187,23.909845,
8582284,23.892572,
8583382,23.899256,
8584479,23.851526,
8585577,23.880762,
8586674,23.886652,
8587772,23.916742,
8588869,23.933008,
8589971,23.926325,
8591069,23.899256,
8592164,23.881861,
8593262,23.857660,
8594359,23.881647,
8595457,23.894342,
8596554,23.916864,
8597652,23.905146,
8598749,23.894434,
8599851,23.902124,
8600949,23.887781,
8602046,23.860559,
8603153,23.938776,
8604252,23.909937,
8605352,23.880976,
8606449,23.865931,
8607548,23.875849,
8608648,23.848871,
8609751,23.883966,
8610851,23.870813,
8611950,23.874598,
8613050,23.879297,
8614149,23.878717,
8615249,23.869928,
8616348,23.861567,
8617447,23.861689,
8618551,23.854212,
8619654,23.894770,
8620749,23.867151,
8621849,23.857019,
8622948,23.863245,
8624047,23.822443,
8625147,23.855890,
8626246,23.848200,
8627345,23.821772,
8628449,23.853876,
8629549,23.828913,
8630651,23.852533,
8631750,23.843531,
8632850,23.836054,
8633947,23.805170,
8635046,23.806604,
8636146,23.821436,
8637245,23.774408,
8638349,23.828913,
8639448,23.834375,
8640548,23.802057,
8641647,23.800592,
8642747,23.804956,
8643846,23.799829,
8644946,23.754206,
8646045,23.798700,
8647149,23.823328,
8648246,23.759577,
8649346,23.787104,
8650445,23.825586,
8651545,23.816553,
8652644,23.824793,
8653744,23.822565,
8654843,23.830927,
8655942,23.803827,
8657046,23.796686,
8658146,23.806391,
8659248,23.774836,
8660347,23.805292,
8661447,23.830133,
8662544,23.809290,
8663643,23.791132,
8664743,23.822901,
8665842,23.838495,
8666946,23.811090,
8668046,23.787897,
8669145,23.798700,
8670245,23.803492,
8671344,23.817865,
8672444,23.807856,
8673543,23.825891,
8674643,23.860346,
8675747,23.780207,
8676844,23.816889,
8677943,23.826563,
8679043,23.856653,
8680143,23.813868,
8681242,23.788996,
8682342,23.795923,
8683441,23.795710,
8684540,23.779627,
8685644,23.814417,
8686744,23.831354,
8687842,23.775415,
8688941,23.780085,
8690038,23.765131,
8691133,23.786768,
8692233,23.779322,
8693332,23.760920,
8694432,23.758783,
8695536,23.752436,
8696635,23.769922,
8697735,23.757654,
8698834,23.765802,
8699934,23.761560,
8701033,23.773951,
8702133,23.768702,
8703232,23.811518,
8704329,23.746393,
8705433,23.809198,
8706533,23.787226,
8707632,23.808191,
8708732,23.776941,
8709831,23.751978,
8710930,23.744410,
8712030,23.747522,
8713129,23.761347,
8714233,23.799829,
8715335,23.787653,
8716435,23.773829,
8717534,23.767481,
8718631,23.770044,
8719731,23.743067,
8720830,23.742151,
8721930,23.744287,
8723029,23.734003,
8724133,23.752192,
8725233,23.747400,
8726332,23.736933,
8727432,23.719507,
8728531,23.732233,
8729631,23.709040,
8730730,23.699884,
8731830,23.697077,
8732927,23.704676,
8734031,23.681116,
8735130,23.684809,
8736230,23.673883,
8737329,23.696070,
8738428,23.739161,
8739528,23.723078,
8740627,23.709681,
8741727,23.700983,
8742831,23.662500,
8743933,23.664820,
8745032,23.649652,
8746132,23.700983,
8747229,23.709925,
8748328,23.704462,
8749428,23.694635,
8750527,23.705133,
8751627,23.718164,
8752731,23.693171,
8753830,23.707026,
8754930,23.698420,
8756029,23.715601,
8757129,23.728540,
8758228,23.708918,
8759328,23.744410,
8760425,23.688837,
8761520,23.651667,
8762624,23.708124,
8763724,23.699976,
8764823,23.689264,
8765923,23.692286,
8767022,23.674311,
8768122,23.667841,
8769221,23.664148,
8770320,23.621820,
8771427,23.704126,
8772526,23.684259,
8773626,23.672754,
8774723,23.645166,
8775823,23.633112,
8776922,23.670191,
8778022,23.675196,
8779121,23.677881,
8780221,23.662806,
8781325,23.632898,
8782424,23.656458,
8783524,23.665155,
8784623,23.654016,
8785723,23.661249,
8786822,23.659906,
8787922,23.667841,
8789019,23.693171,
8790118,23.697290,
8791222,23.663477,
8792322,23.646753,
8793421,23.668726,
8794521,23.674433,
8795620,23.661585,
8796720,23.664820,
8797819,23.684137,
8798919,23.683039,
8800025,23.654566,
8801125,23.647974,
8802224,23.635584,
8803321,23.661585,
8804420,23.642389,
8805520,23.679102,
8806619,23.677790,
8807719,23.678461,
8808818,23.710138,
8809928,23.591242,
8811027,23.636011,
8812127,23.641047,
8813226,23.632318,
8814326,23.652887,
8815425,23.638819,
8816524,23.654566,
8817622,23.687830,
8818721,23.710260,
8819825,23.633234,
8820924,23.637812,
8822024,23.647425,
8823123,23.664728,
8824223,23.658228,
8825322,23.667627,
8826421,23.650873,
8827521,23.652430,
8828628,23.621943,
8829727,23.622400,
8830824,23.674768,
8831919,23.623163,
8833019,23.640467,
8834118,23.618830,
8835218,23.595026,
8836317,23.601068,
8837416,23.557276,
8838520,23.613337,
8839620,23.608973,
8840719,23.571894,
8841819,23.580378,
8842918,23.561853,
8844018,23.557489,
8845115,23.613001,
8846214,23.610773,
8847314,23.612879,
8848418,23.618036,
8849517,23.622705,
8850616,23.592249,
8851716,23.602167,
8852815,23.595911,
8853915,23.626062,
8855014,23.616907,
8856116,23.616571,
8857220,23.577478,
8858319,23.607325,
8859416,23.572565,
8860516,23.583857,
8861616,23.609552,
8862715,23.597925,
8863815,23.613916,
8864914,23.601282,
8866014,23.588221,
8867118,23.565210,
8868218,23.587976,
8869317,23.581964,
8870417,23.591455,
8871517,23.575922,
8872616,23.594233,
8873713,23.636347,
8874813,23.614252,
8875912,23.638025,
8877016,23.582972,
8878116,23.608210,
8879215,23.601740,
8880315,23.621607,
8881414,23.620935,
8882514,23.635675,
8883613,23.624628,
8884715,23.604517,
8885819,23.583643,
8886919,23.582850,
8888016,23.587763,
8889115,23.609430,
8890215,23.594568,
8891314,23.637018,
